"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"1","Electronics","TP-Link LiteWave 5-Port Gigabit Desktop Switch, Plastic Case, 0/100/1000Mbps, Networking Switch, Auto-Negotiation, RJ45 Port, Plug and Play (LS1005G)","Robert R.","Man when i took these out of the box i thought ""oh what plastic crap have i ordered"" however they are super small, light and was able to connect all data cables with no issues. Flat base easy to use mounting tape on. All in all suited my purpose of home networking. they dont run hot under load as well.","Verified Purchase","Reviewed in Australia on 25 March 2024","4.6 out of 5 stars"
"2","Electronics","TP-Link LiteWave 5-Port Gigabit Desktop Switch, Plastic Case, 0/100/1000Mbps, Networking Switch, Auto-Negotiation, RJ45 Port, Plug and Play (LS1005G)","Amir Awad","Great little product, works right of the box, no need for set up. Connect the land line and power and it's ready to go. If you're looking at other RJ45 splitters with no power supply, don't bother. Buy this one instead. I've got those cheap under $8 ""Y"" shaped splitters and they don't work. This one works great. Mind it can connect up to 4 devices at the same time, one of the slots is for the land line.","Verified Purchase","Reviewed in Australia on 17 September 2023","5.0 out of 5 stars"
"3","Electronics","TP-Link LiteWave 5-Port Gigabit Desktop Switch, Plastic Case, 0/100/1000Mbps, Networking Switch, Auto-Negotiation, RJ45 Port, Plug and Play (LS1005G)","Robert R.","Works perfectly, zero setup required, just plug in your cables and it goes. If you get the appropriate connector you can power it from a USB port","Verified Purchase","Reviewed in Australia on 25 March 2024","3.0 out of 5 stars"
"4","Electronics","TP-Link LiteWave 5-Port Gigabit Desktop Switch, Plastic Case, 0/100/1000Mbps, Networking Switch, Auto-Negotiation, RJ45 Port, Plug and Play (LS1005G)","Rodrigo","What you see is what you get. Works exactly as described. Plug and play with zero issues. Good value and good functionality","Verified Purchase","Reviewed in Australia on 25 March 2024","5.0 out of 5 stars"
"5","Electronics","TP-Link LiteWave 5-Port Gigabit Desktop Switch, Plastic Case, 0/100/1000Mbps, Networking Switch, Auto-Negotiation, RJ45 Port, Plug and Play (LS1005G)","Daniel H Wylie","Nice and small and doesn’t use too much power. Does what it claims.","Verified Purchase","Reviewed in Australia on 20 January 2024","5.0 out of 5 stars"
"6","Electronics","TP-Link LiteWave 5-Port Gigabit Desktop Switch, Plastic Case, 0/100/1000Mbps, Networking Switch, Auto-Negotiation, RJ45 Port, Plug and Play (LS1005G)","todd fleming","Just connect it and run. No setup and no additional work. Plug & Play!","Verified Purchase","Reviewed in Australia on 18 September 2023","5.0 out of 5 stars"
"7","Electronics","TP-Link LiteWave 5-Port Gigabit Desktop Switch, Plastic Case, 0/100/1000Mbps, Networking Switch, Auto-Negotiation, RJ45 Port, Plug and Play (LS1005G)","Frankk","As good as more expensive network switches. Great value.","Verified Purchase","Reviewed in Australia on 23 February 2024","4.0 out of 5 stars"
"8","Electronics","TP-Link LiteWave 5-Port Gigabit Desktop Switch, Plastic Case, 0/100/1000Mbps, Networking Switch, Auto-Negotiation, RJ45 Port, Plug and Play (LS1005G)","John R","These switches are pretty awesome and great value for money, they're almost as cheap as unbranded switches, but are actually from a known brand. They're also very stable, I've never had to reboot them because of a network issue. In terms of speed, I was initially confused as I was only getting around 500 mbps during file transfers, but as it turned out, Windows file sharing kind of sux, I've since switched to doing file transfers over SSH/SFTP and now I get the full gigabit speed this switch supports. I've actually purchased three of the 5 port switches and one 8 port switch, so that should be an indication of how much I like these switches. Be very careful when buying, the white version is not just cheaper because of its colour, it's a 100mbps switch, not a gigabit switch like the black one. Also remember to get CAT6 cables so you get the full speed these switches offer.","Verified Purchase","Reviewed in Australia on 7 February 2024","5.0 out of 5 stars"
"9","Electronics","TP-Link LiteWave 5-Port Gigabit Desktop Switch, Plastic Case, 0/100/1000Mbps, Networking Switch, Auto-Negotiation, RJ45 Port, Plug and Play (LS1005G)","Phil Myers","Very power efficient. Works well. Can actually run from USB if you hotwire / solder it to a USB plug.","Verified Purchase","Reviewed in Australia on 22 March 2024","5.0 out of 5 stars"
"10","Electronics","TP-Link LiteWave 5-Port Gigabit Desktop Switch, Plastic Case, 0/100/1000Mbps, Networking Switch, Auto-Negotiation, RJ45 Port, Plug and Play (LS1005G)","FG","Easy to use","Verified Purchase","Reviewed in Australia on 21 October 2023","5.0 out of 5 stars"
