"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"1","Electronics","SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN","Robyn D.","Wow I couldnt believe the speed of the delivery.  Very big card with huge memory for a very small price compared to normal shopping.  Excellent quality.","Verified Purchase","Reviewed in Australia on 17 March 2024","4.8 out of 5 stars"
"2","Electronics","SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN","Robert Morando","I use SanDisk cards for years and this Extreme Pro V30 works perfectly in my Fujifilm X-T5. There are faster cards but if you don't shoot extremely high bitrate videos these are plenty fast enough and very economical.","Verified Purchase","Reviewed in Australia on 25 March 2024","5.0 out of 5 stars"
"3","Electronics","SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN","Robyn D.","Great product at a great price.  No issues.","Verified Purchase","Reviewed in Australia on 17 March 2024","1.0 out of 5 stars"
"4","Electronics","SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN","lighthunter","I want to see a graph of the prices of digital memory over the last 20 years. Good card. Fast and cheap","Verified Purchase","Reviewed in Australia on 3 March 2024","5.0 out of 5 stars"
"5","Electronics","SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN","Chris","Good product. Does what it should. This is the only brand of SD cards that I’ll purchase.","Verified Purchase","Reviewed in Australia on 3 March 2024","5.0 out of 5 stars"
"6","Electronics","SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN","Jehol","Can’t really take risks with photographs you care for. Works exactly as expected in digital SLR. Modest price point above cheaper brands worth it for peace of mind.","Verified Purchase","Reviewed in Australia on 22 February 2024","5.0 out of 5 stars"
"7","Electronics","SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN","Leah","Very good quality.","Verified Purchase","Reviewed in Australia on 26 March 2024","5.0 out of 5 stars"
"8","Electronics","SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN","len j","A reasonably large 128 GB card by San Disk at an affordable price. Great for use in a DSLR camera.","Verified Purchase","Reviewed in Australia on 6 March 2024","5.0 out of 5 stars"
"9","Electronics","SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN","Andy","Great for professional photographers, has a very good conversion speed.","Verified Purchase","Reviewed in Australia on 31 March 2024","5.0 out of 5 stars"
"10","Electronics","SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN","Nicole","I’m using with my camera. Works perfect.","Verified Purchase","Reviewed in Australia on 22 February 2024","4.0 out of 5 stars"
"11","Electronics","SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN","Robyn D.","This came at a great price and arrived on time.","Verified Purchase","Reviewed in Australia on 17 March 2024","4.8 out of 5 stars"
